combination,accuracy_original,accuracy_normalized,pls_x,pls_y,pls_z
Combination_857,0.15475850272887334,-0.4245535951087414,0.9882674409319041,1.5233184473540935,-0.6308481998079358
Combination_858,0.1687830946895112,0.4838022100067422,-0.33967787956912937,-0.6386411488312289,0.8907810614151254
Combination_859,0.1971331247381376,2.3199992588866567,-1.5888961140074391,-0.904397297680019,0.9191319674486109
Combination_860,0.1587015034754082,-0.16917022083717131,0.4501979464203033,-0.9681508862754706,0.3349362408567879
Combination_861,0.17020322863506016,0.5757825625974985,-1.1038550151220585,1.2552041591851455,-0.5493118287906038
Combination_862,0.15470216852020413,-0.42820229345339816,0.4372767039592126,0.8738392687065643,0.29451221494283675
Combination_863,0.1637922243943285,0.16054959645965694,-0.9198542249972959,1.1547156840209154,1.6047404227917714
Combination_864,0.17501920348860317,0.8877074105919373,-1.188208751966374,-0.3222688540999934,-1.6140377915976338
Combination_865,0.1364692787222523,-1.6091244435226513,1.2108665791351982,-0.3174513444834849,-0.06266641115256621
Combination_866,0.17412492787684986,0.829786264252049,-0.5512500264140494,0.4689040348445271,0.528764301212635
Combination_867,0.14448022363381968,-1.0902652613584942,0.6543629832620284,1.9039014457938368,1.089008783012662
Combination_868,0.18601630082273407,1.5999760620375008,-1.7752278256971823,0.6914909833427788,-0.6512687372840308
Combination_869,0.15728376729004429,-0.2609952734099685,0.259777463793879,1.0147730921685838,0.7611839236025197
Combination_870,0.17288755417710872,0.749643071037466,-1.4707335750927126,0.9661350715027974,0.9875729198007344
Combination_871,0.15956717391826367,-0.11310179657986515,0.8618569306579091,-0.36644070870176837,-0.6539264119516782
Combination_872,0.18630130033256104,1.6184351344962917,-1.649109782509549,0.6543345725321574,1.5902946961670354
Combination_873,0.16005466390544595,-0.08152766158645287,-0.331150720564368,-0.5409544339662828,1.4908759852662805
Combination_874,0.15103013544750465,-0.6660354202583875,1.0652438371119453,1.8360756513935614,1.2890502028015098
Combination_875,0.16057565836354318,-0.04778348266318352,0.42045172244880835,0.3083010157247604,-0.9080043412270198
Combination_876,0.14433645020154356,-1.0995772921253024,1.5076326981529857,0.6535103667622221,0.38318958236203265
Combination_877,0.16034215013992503,-0.06290752698911196,0.4009894754555456,1.6340107267607347,1.6789023644096432
Combination_878,0.15582302458225003,-0.35560580626034277,0.609750177855268,0.574013263007302,-1.2503526806605452
Combination_879,0.1718668231350863,0.6835315599086628,-0.6000135905810484,1.6982681815028138,-0.3067246252884028
Combination_880,0.1431795384642484,-1.1745090616575473,1.3254201322515013,-1.2260195604976574,-0.35365361216971153
Combination_881,0.14450458172048372,-1.08868761763917,1.6218727626889782,-0.474940053035865,1.1373805573412263
Combination_882,0.17691013255083096,1.010180591669647,-1.7711948147092162,0.20296145186831213,-0.10482403308304858
Combination_883,0.18481997684260862,1.522491609356398,-1.4878938633212555,-0.48895479247516416,0.14814838982673556
Combination_884,0.14661252732384428,-0.9521585385005897,1.3492356326404367,0.9037226309742253,1.0866061183410116
Combination_885,0.16954239426061232,0.5329811219613427,-0.8904276580585903,1.2694158989305286,-0.7851871626983162
Combination_886,0.1731165208085449,0.7644729619481268,-0.7637089998220343,0.7578497282669345,-1.191993419525502
Combination_887,0.18011557558595745,1.2177932478593045,-1.1305444877577682,-0.588858096983814,0.2525120098141128
Combination_888,0.18698696472213988,1.6628447850859822,-0.880787125466696,0.860175050563458,-1.0459674606509588
Combination_889,0.17561273046216583,0.92614943253749,-1.268392027069789,0.3725351026367352,-1.2806555415945977
Combination_890,0.19019160004400698,1.8704051266678354,-1.389241477807283,0.5562710176016703,0.16828929705097528
Combination_891,0.17315657098732853,0.7670669634346683,-0.9001913256767627,0.6679350088482578,-0.6744864701332511
Combination_892,0.18476634515420906,1.5190179499706125,-1.134291016341198,-0.6244383980058472,0.2927689101325803
Combination_893,0.16350764625567513,0.1421178157005257,0.14965162214437394,-1.2319698073236787,0.22316327610866593
Combination_894,0.16335854248770684,0.13246054555828457,-0.08328942709523716,-0.6060401699076241,-0.6715823303837265
Combination_895,0.16154401146791966,0.014935572994958742,-0.21355040507765347,0.37918733767165885,-2.222792610835163
